,Problem,Alg_name,Iteration,Evaluations,Objectives,n_variables,xl,xu,exec_time,approx_nadir,solutions_shape,pop_size,path,image_location
60,VU1,NSGA3,1000,200000,2,2,[-3. -3.],[3. 3.],23.972944259643555,[ 0.9850356  35.82949452],243,200,/home/582/ow6835/MOOP/Result/VU1/NSGA3_VU1_2/VU1_NSGA3_Iteration-1000_Obj-2_Var-2.ddfa49ad-70ba-49e9-a9ae-47bd68995dc3,/home/582/ow6835/MOOP/Result/Images/VU1/NSGA3_VU1Var-2/VU1_NSGA3_Iteration-1000_Obj-2_Var-2_Pop_size200
61,VU2,NSGA2,500,100000,2,2,[-3. -3.],[3. 3.],10.104407787322998,[-1.99996143  2.        ],200,200,/home/582/ow6835/MOOP/Result/VU2/NSGA2_VU2_2/VU2_NSGA2_Iteration-500_Obj-2_Var-2.8ed194cb-0d65-40c6-8816-3924ff8fa436,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA2_VU2Var-2/VU2_NSGA2_Iteration-500_Obj-2_Var-2_Pop_size200
62,VU1,RNSGA2,1000,40000,2,2,[-3. -3.],[3. 3.],10.226779222488403,[0.99299737 2.18763818],40,40,/home/582/ow6835/MOOP/Result/VU1/RNSGA2_VU1_2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2.5551f99b-0aa0-4d9c-be02-66877cdb3311,/home/582/ow6835/MOOP/Result/Images/VU1/RNSGA2_VU1Var-2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size40
63,VU2,NSGA3,500,50000,2,2,[-3. -3.],[3. 3.],6.579145669937134,[-2.11029646  1.93188683],141,100,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-500_Obj-2_Var-2.e09c21de-921c-4c8e-9ffe-10407ac2d594,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-500_Obj-2_Var-2_Pop_size100
64,VU2,NSGA3,1000,40000,2,2,[-3. -3.],[3. 3.],6.361150979995728,[-2.01565253  1.74523   ],56,40,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2.02953cef-c719-465e-8d28-af51c432dba3,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2_Pop_size40
65,VU2,NSGA3,500,20000,2,2,[-3. -3.],[3. 3.],3.053417682647705,[-2.14467075  1.90477112],59,40,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-500_Obj-2_Var-2.720a784c-0bfe-4a5c-8253-6a37f5f99df2,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-500_Obj-2_Var-2_Pop_size40
66,VU2,NSGA2,1000,200000,2,2,[-3. -3.],[3. 3.],21.125298261642456,[-1.99996143  2.        ],200,200,/home/582/ow6835/MOOP/Result/VU2/NSGA2_VU2_2/VU2_NSGA2_Iteration-1000_Obj-2_Var-2.cc6fc529-ae8b-47cb-be11-b13158b2c759,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA2_VU2Var-2/VU2_NSGA2_Iteration-1000_Obj-2_Var-2_Pop_size200
67,VU2,AGNOMEN,100,10000,2,2,[-3. -3.],[3. 3.],3.2349390983581543,[-1.99930917  2.        ],100,40,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2.c9e85405-9631-46e3-ba10-201ebb606c75,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size40
68,VU2,AGNOMEN,100,10000,2,2,[-3. -3.],[3. 3.],3.2252392768859863,[-1.99930917  2.        ],100,100,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2.e018fb2a-2228-4777-9b8f-01702d16ae89,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size100
69,VU2,AGNOMEN,100,10000,2,2,[-3. -3.],[3. 3.],3.7642083168029785,[-1.99930917  2.        ],100,200,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2.aa8d8dab-2ab0-4281-8d7f-25a8685c4c03,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size200
70,VU1,RNSGA2,1000,100000,2,2,[-3. -3.],[3. 3.],22.67269492149353,[0.99998968 4.02277849],100,100,/home/582/ow6835/MOOP/Result/VU1/RNSGA2_VU1_2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2.bee5d5c8-532f-48df-922d-a0f5b6c2da23,/home/582/ow6835/MOOP/Result/Images/VU1/RNSGA2_VU1Var-2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size100
71,VU2,NSGA3,500,100000,2,2,[-3. -3.],[3. 3.],12.23942732810974,[-2.14122004  1.99591626],257,200,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-500_Obj-2_Var-2.718c069a-3722-45a1-a091-0671ffbc1451,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-500_Obj-2_Var-2_Pop_size200
72,VU2,RNSGA2,200,20000,2,2,[-3. -3.],[3. 3.],3.723471403121948,[-1.99997929 -3.26632771],100,100,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2.7a1f69fd-8053-44e4-8a8c-dac328e04f5b,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2_Pop_size100
73,VU2,AGNOMEN,200,20000,2,2,[-3. -3.],[3. 3.],6.791945457458496,[-2.000519  2.      ],100,40,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2.697d187d-5a0e-4c22-b6d7-49b57e2633d3,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2_Pop_size40
74,VU2,AGNOMEN,200,20000,2,2,[-3. -3.],[3. 3.],6.8577210903167725,[-2.000519  2.      ],100,100,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2.3723d846-52e4-4578-b115-dda7d3b846c3,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2_Pop_size100
75,VU2,AGNOMEN,200,20000,2,2,[-3. -3.],[3. 3.],6.866907358169556,[-2.000519  2.      ],100,200,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2.ecdded92-8f6c-4e01-9e9f-54508b2d6f36,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-200_Obj-2_Var-2_Pop_size200
76,VU2,RNSGA2,100,4000,2,2,[-3. -3.],[3. 3.],0.9719846248626708,[-2.00001696 -4.37940694],40,40,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2.0d527204-1133-48bf-a270-2b873f8f775e,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2_Pop_size40
77,VU2,AGNOMEN,500,50000,2,2,[-3. -3.],[3. 3.],18.46582698822021,[-2.00005059  2.        ],100,100,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2.0971f43a-2ec0-4bcf-83c5-acac3132fad5,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2_Pop_size100
78,VU2,AGNOMEN,500,50000,2,2,[-3. -3.],[3. 3.],18.85926604270935,[-2.00005059  2.        ],100,200,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2.a2ba90b3-6698-4e8a-9142-21d5bb8038ac,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2_Pop_size200
79,VU2,RNSGA2,200,8000,2,2,[-3. -3.],[3. 3.],1.973879337310791,[-2.00001696 -3.69269436],40,40,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2.8321dfa2-df89-4bac-ac9c-422c882f2cd0,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2_Pop_size40
80,VU2,RNSGA2,500,20000,2,2,[-3. -3.],[3. 3.],5.359875440597534,[-1.99999958 -5.02088175],40,40,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2.b9ac8733-35fe-418a-8753-7955cd4bc347,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2_Pop_size40
81,VU2,RNSGA2,1000,40000,2,2,[-3. -3.],[3. 3.],8.155649900436401,[-2.00000003 -4.4822539 ],40,40,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2.215f240d-63fc-4e0e-91ce-e1fb965348a4,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size40
82,VU2,RNSGA2,100,20000,2,2,[-3. -3.],[3. 3.],4.9314563274383545,[-1.99999994 -3.90266453],200,200,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2.9e3c13bc-c27a-4765-b910-a6f23bc70b9a,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2_Pop_size200
83,VU2,NSGA3,1000,100000,2,2,[-3. -3.],[3. 3.],12.908397674560549,[-1.94667352  1.98669271],145,100,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2.fb0ec83c-9710-45c9-9243-9f56a954581c,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2_Pop_size100
84,VU2,RNSGA2,200,40000,2,2,[-3. -3.],[3. 3.],10.124502420425417,[-2.00000002 -3.36581007],200,200,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2.d0332e2a-5ac0-4621-ae7a-1a3d4d1991ca,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-200_Obj-2_Var-2_Pop_size200
85,VU2,RNSGA2,500,50000,2,2,[-3. -3.],[3. 3.],11.25371241569519,[-2.00000034 -4.61710721],100,100,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2.0cf1afaf-5981-4ceb-adf8-cd74122be142,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2_Pop_size100
86,VU2,AGNOMEN,500,50000,2,2,[-3. -3.],[3. 3.],19.040966510772705,[-2.00005059  2.        ],100,40,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2.147a0c5c-d6c4-4a1f-9494-178ba7bff514,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-500_Obj-2_Var-2_Pop_size40
87,VU2,RNSGA2,1000,100000,2,2,[-3. -3.],[3. 3.],19.4463849067688,[-2.00000002 -3.61552412],100,100,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2.cb3d75ae-28e0-40de-8bb9-43f2a09bcea9,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size100
88,VU2,NSGA3,1000,200000,2,2,[-3. -3.],[3. 3.],24.24342536926269,[-2.01388427  1.99846574],260,200,/home/582/ow6835/MOOP/Result/VU2/NSGA3_VU2_2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2.1aa8ca42-7b8d-4320-a0b9-007358e27f86,/home/582/ow6835/MOOP/Result/Images/VU2/NSGA3_VU2Var-2/VU2_NSGA3_Iteration-1000_Obj-2_Var-2_Pop_size200
89,VU2,RNSGA2,500,100000,2,2,[-3. -3.],[3. 3.],21.287599563598636,[-2.00000002 -2.02697308],200,200,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2.8ef018d5-065d-4547-bb0f-d03a3acbbebb,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-500_Obj-2_Var-2_Pop_size200
90,VU1,RNSGA2,1000,200000,2,2,[-3. -3.],[3. 3.],52.03907108306885,[0.99999873 6.33059212],200,200,/home/582/ow6835/MOOP/Result/VU1/RNSGA2_VU1_2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2.38c51a29-7d28-4ee1-9b2e-6ebbb7248b60,/home/582/ow6835/MOOP/Result/Images/VU1/RNSGA2_VU1Var-2/VU1_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size200
91,VU2,AGNOMEN,1000,100000,2,2,[-3. -3.],[3. 3.],38.28709292411804,[-2.0000069  2.       ],100,40,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2.35d07a8e-6e17-44fa-b11f-b1b1f4c17012,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2_Pop_size40
92,VU2,AGNOMEN,1000,100000,2,2,[-3. -3.],[3. 3.],38.81497931480408,[-2.0000069  2.       ],100,100,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2.b3fbcf9e-744a-4651-82e7-be4203c6b6c6,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2_Pop_size100
93,VU2,AGNOMEN,1000,100000,2,2,[-3. -3.],[3. 3.],38.79565477371216,[-2.0000069  2.       ],100,200,/home/582/ow6835/MOOP/Result/VU2/AGNOMEN_VU2_2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2.c1f7d262-0363-4492-9ba1-4ad346ed66e5,/home/582/ow6835/MOOP/Result/Images/VU2/AGNOMEN_VU2Var-2/VU2_AGNOMEN_Iteration-1000_Obj-2_Var-2_Pop_size200
94,VU2,RNSGA2,1000,200000,2,2,[-3. -3.],[3. 3.],45.65422797203064,[-2.00000002 -3.46765544],200,200,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2.fe445fd3-e9a5-40d1-a419-b2bb05b9ba49,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-1000_Obj-2_Var-2_Pop_size200
95,TKLY1,NSGA2,100,4000,2,4,[0 0 0 0],[1 1 1 1],0.5011723041534424,[ 1.09970578 25.01560455],40,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4.c5d7e1b1-ec00-4086-97d2-5f930bf699f1,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4_Pop_size40
96,TKLY1,NSGA2,100,10000,2,4,[0 0 0 0],[1 1 1 1],0.9222524166107178,[ 1.09876198 28.53490309],100,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4.33149ffe-288a-4022-83f6-4a40df1d0f22,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4_Pop_size100
97,TKLY1,NSGA2,100,20000,2,4,[0 0 0 0],[1 1 1 1],1.7861483097076416,[ 1.09983344 14.18932207],200,200,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4.bac2da4e-c956-43d9-b014-bbf0e398ea13,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-100_Obj-2_Var-4_Pop_size200
98,TKLY1,NSGA2,200,20000,2,4,[0 0 0 0],[1 1 1 1],1.8948891162872317,[ 1.09999996 14.18905355],100,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4.0d35f163-58da-4291-9566-f54f0886e623,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4_Pop_size100
99,TKLY1,NSGA2,200,8000,2,4,[0 0 0 0],[1 1 1 1],0.9546985626220704,[ 1.09998105 14.19074113],40,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4.63c6695b-ffee-4017-9656-3f8d749ec8c4,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4_Pop_size40
100,VU2,RNSGA2,100,10000,2,2,[-3. -3.],[3. 3.],2.1651647090911865,[-1.99997726 -4.39188262],100,100,/home/582/ow6835/MOOP/Result/VU2/RNSGA2_VU2_2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2.4c874276-808f-4d72-82f2-4abe62b2bb22,/home/582/ow6835/MOOP/Result/Images/VU2/RNSGA2_VU2Var-2/VU2_RNSGA2_Iteration-100_Obj-2_Var-2_Pop_size100
101,TKLY1,NSGA2,1000,40000,2,4,[0 0 0 0],[1 1 1 1],4.720949649810791,[ 1.1        14.18900261],40,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-1000_Obj-2_Var-4.c2ddd9aa-6be9-4cd6-ad83-105eab4d8df2,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-1000_Obj-2_Var-4_Pop_size40
102,TKLY1,NSGA2,500,20000,2,4,[0 0 0 0],[1 1 1 1],2.4615767002105717,[ 1.09999996 14.18900502],40,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4.5f29cc2c-de54-4b04-9023-639614d2337c,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4_Pop_size40
103,TKLY1,NSGA2,200,40000,2,4,[0 0 0 0],[1 1 1 1],3.795907974243164,[ 1.09995741 14.19014391],200,200,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4.1e32a475-2e4f-44f5-9813-384bbabb69c0,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-200_Obj-2_Var-4_Pop_size200
104,TKLY1,AGNOMEN,200,20000,2,4,[0 0 0 0],[1 1 1 1],5.399205446243286,[ 1.09999996 14.19015551],100,100,/home/582/ow6835/MOOP/Result/TKLY1/AGNOMEN_TKLY1_4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4.14a4d8eb-b8f9-4b53-8686-86af66483bab,/home/582/ow6835/MOOP/Result/Images/TKLY1/AGNOMEN_TKLY1Var-4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size100
105,TKLY1,AGNOMEN,200,20000,2,4,[0 0 0 0],[1 1 1 1],5.396787881851196,[ 1.09999996 14.19015551],100,40,/home/582/ow6835/MOOP/Result/TKLY1/AGNOMEN_TKLY1_4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4.d7fdb76e-f2df-440a-bed0-1e237f7ab3c6,/home/582/ow6835/MOOP/Result/Images/TKLY1/AGNOMEN_TKLY1Var-4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size40
106,TKLY1,AGNOMEN,200,20000,2,4,[0 0 0 0],[1 1 1 1],5.383798360824585,[ 1.09999996 14.19015551],100,200,/home/582/ow6835/MOOP/Result/TKLY1/AGNOMEN_TKLY1_4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4.99427d44-1c32-42d0-bda5-f67d343dd8fa,/home/582/ow6835/MOOP/Result/Images/TKLY1/AGNOMEN_TKLY1Var-4/TKLY1_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size200
107,TKLY1,NSGA2,500,50000,2,4,[0 0 0 0],[1 1 1 1],5.0309765338897705,[ 1.1        14.18900261],100,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4.c64a029d-772e-40bd-bb71-9036518653e7,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4_Pop_size100
108,TKLY1,NSGA3,100,10000,2,4,[0 0 0 0],[1 1 1 1],1.184828281402588,[ 0.98338434 13.74264071],125,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4.4f54436f-b7ec-4bd8-9add-985f08af0ef3,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4_Pop_size100
109,TKLY1,RNSGA2,100,4000,2,4,[0 0 0 0],[1 1 1 1],0.8320753574371338,[1.06921648 1.97983753],40,40,/home/582/ow6835/MOOP/Result/TKLY1/RNSGA2_TKLY1_4/TKLY1_RNSGA2_Iteration-100_Obj-2_Var-4.6efb1516-b2fd-41c8-845e-bdb32c220a4b,/home/582/ow6835/MOOP/Result/Images/TKLY1/RNSGA2_TKLY1Var-4/TKLY1_RNSGA2_Iteration-100_Obj-2_Var-4_Pop_size40
110,TKLY1,NSGA3,100,20000,2,4,[0 0 0 0],[1 1 1 1],2.1307873725891118,[ 1.02905325 12.44638971],223,200,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4.c1d7f663-9f0f-4ecb-975e-dbb2948921ba,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4_Pop_size200
111,TKLY1,NSGA2,500,100000,2,4,[0 0 0 0],[1 1 1 1],9.628435850143433,[ 1.1        14.18901067],200,200,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4.a4bf27a9-78ed-442a-b228-7c6e0396e41b,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-500_Obj-2_Var-4_Pop_size200
112,TKLY1,NSGA3,200,8000,2,4,[0 0 0 0],[1 1 1 1],1.3177378177642822,[ 0.55467267 17.61957562],52,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4.50a92f4b-dec9-4563-9961-3f3746b1cbc7,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size40
113,TKLY1,NSGA3,100,4000,2,4,[0 0 0 0],[1 1 1 1],0.7136261463165283,[ 0.94727566 16.9105281 ],54,40,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4.9ffbf327-e96d-49dc-bbe5-06687f919055,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-100_Obj-2_Var-4_Pop_size40
114,TKLY1,NSGA3,200,20000,2,4,[0 0 0 0],[1 1 1 1],2.969780445098877,[ 0.99533452 13.65675513],126,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4.9ff7ab14-ffe9-4fe6-95bd-37587944a1a9,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size100
115,TKLY1,NSGA2,1000,100000,2,4,[0 0 0 0],[1 1 1 1],12.223474740982056,[ 1.1       14.1890026],100,100,/home/582/ow6835/MOOP/Result/TKLY1/NSGA2_TKLY1_4/TKLY1_NSGA2_Iteration-1000_Obj-2_Var-4.fda78f23-9ecc-4003-877b-2cf479499567,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA2_TKLY1Var-4/TKLY1_NSGA2_Iteration-1000_Obj-2_Var-4_Pop_size100
116,TKLY1,NSGA3,200,40000,2,4,[0 0 0 0],[1 1 1 1],4.99090576171875,[ 1.09230538 23.50252928],235,200,/home/582/ow6835/MOOP/Result/TKLY1/NSGA3_TKLY1_4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4.e0ebfd84-a72a-4ea0-954f-9d8c070596de,/home/582/ow6835/MOOP/Result/Images/TKLY1/NSGA3_TKLY1Var-4/TKLY1_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size200
117,TKLY1,AGNOMEN,500,50000,2,4,[0 0 0 0],[1 1 1 1],14.494753122329712,[ 1.09999999 14.18900265],100,100,/home/582/ow6835/MOOP/Result/TKLY1/AGNOMEN_TKLY1_4/TKLY1_AGNOMEN_Iteration-500_Obj-2_Var-4.bf0f8900-50f4-4cb5-b136-bedd7f1e4a3d,/home/582/ow6835/MOOP/Result/Images/TKLY1/AGNOMEN_TKLY1Var-4/TKLY1_AGNOMEN_Iteration-500_Obj-2_Var-4_Pop_size100
